"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] RestaurantNameComparatotLevenshtein record1Value","[0] RestaurantNameComparatotLevenshtein record2Value","[0] RestaurantNameComparatotLevenshtein record1PreprocessedValue","[0] RestaurantNameComparatotLevenshtein record2PreprocessedValue","[0] RestaurantNameComparatotLevenshtein similarity","[0] RestaurantNameComparatotLevenshtein postproccesedSimilarity","[1] RestaurantAddressComparatorLevenshtein record1Value","[1] RestaurantAddressComparatorLevenshtein record2Value","[1] RestaurantAddressComparatorLevenshtein record1PreprocessedValue","[1] RestaurantAddressComparatorLevenshtein record2PreprocessedValue","[1] RestaurantAddressComparatorLevenshtein similarity","[1] RestaurantAddressComparatorLevenshtein postproccesedSimilarity"
"LinearCombinationMatchingRule","zomato_3233","yelp_1836","0.27912087912087913",,"casa de carlos","guisados","casa de carlos","guisados","0.2857142857142857","0.2857142857142857","20549 devonshire street","2100 e cesar chavez avenue","20549 devonshire street","2100 e cesar chavez avenue","0.2692307692307693","0.2692307692307693"
"LinearCombinationMatchingRule","zomato_3340","yelp_1943","0.17928692699490661",,"baltaire","document coffee bar","baltaire","document coffee bar","0.10526315789473684","0.10526315789473684","11647 san vicente boulevard","3850 wilshire boulevard ste 107","11647 san vicente boulevard","3850 wilshire boulevard ste 107","0.29032258064516125","0.29032258064516125"
"LinearCombinationMatchingRule","zomato_6751","yelp_485","0.3254901960784314",,"de santos","traif","de santos","traif","0.11111111111111116","0.11111111111111116","139 w 10th street","229 4th street","139 w 10th street","229 4th street","0.6470588235294117","0.6470588235294117"
"LinearCombinationMatchingRule","zomato_381","yelp_2449","0.14166666666666666",,"michael","tommy gun garage","michael","tommy gun garage","0.125","0.125","4091 n broadway","2114 wabash avenue","4091 n broadway","2114 wabash avenue","0.16666666666666663","0.16666666666666663"
"LinearCombinationMatchingRule","zomato_381","yelp_2448","0.14545454545454545",,"michael","goose island shrimp house chicago","michael","goose island shrimp house chicago","0.12121212121212122","0.12121212121212122","4091 n broadway","1013 w division street","4091 n broadway","1013 w division street","0.18181818181818177","0.18181818181818177"
"LinearCombinationMatchingRule","zomato_3332","yelp_1078","0.21244019138755982",,"dickey barbecue pit","spice cafe","dickey barbecue pit","spice cafe","0.26315789473684215","0.26315789473684215","9035 reseda boulevard","2011 n highland avenue","9035 reseda boulevard","2011 n highland avenue","0.13636363636363635","0.13636363636363635"
"LinearCombinationMatchingRule","zomato_688","yelp_2755","0.27669172932330827",,"easy cafe","new york delicatessen","easy cafe","new york delicatessen","0.2857142857142857","0.2857142857142857","4943 n damen avenue","2921 n clark street","4943 n damen avenue","2921 n clark street","0.26315789473684215","0.26315789473684215"
"LinearCombinationMatchingRule","zomato_7285","yelp_442","0.275",,"dead rabbit grocery grog","prince street pizza","dead rabbit grocery grog","prince street pizza","0.125","0.125","30 water street","27 prince street","30 water street","27 prince street","0.5","0.5"
"LinearCombinationMatchingRule","zomato_7285","yelp_443","0.2700000000000001",,"dead rabbit grocery grog","jane","dead rabbit grocery grog","jane","0.08333333333333337","0.08333333333333337","30 water street","100 w houston street","30 water street","100 w houston street","0.55","0.55"
"LinearCombinationMatchingRule","zomato_1952","yelp_8006","0.2080267558528428",,"joy macarons","victor tangos","joy macarons","victor tangos","0.23076923076923073","0.23076923076923073","839 w davis street","3001 n henderson avenue","839 w davis street","3001 n henderson avenue","0.17391304347826086","0.17391304347826086"
"LinearCombinationMatchingRule","zomato_4219","yelp_1400","0.14545454545454548",,"centanni trattoria","jjukku jjukku bbq","centanni trattoria","jjukku jjukku bbq","0.0","0.0","1700 lincoln boulevard","3377 wilshire boulevard suite 105","1700 lincoln boulevard","3377 wilshire boulevard suite 105","0.36363636363636365","0.36363636363636365"
"LinearCombinationMatchingRule","zomato_1952","yelp_8007","0.11666666666666667",,"joy macarons","cafe strada","joy macarons","cafe strada","0.08333333333333337","0.08333333333333337","839 w davis street","1520 elm ste 107","839 w davis street","1520 elm ste 107","0.16666666666666663","0.16666666666666663"
"LinearCombinationMatchingRule","zomato_6841","yelp_568","0.07076923076923074",,"momofuku ko","tandoori masala","momofuku ko","tandoori masala","0.06666666666666665","0.06666666666666665","8 extra place","1695 broadway","8 extra place","1695 broadway","0.07692307692307687","0.07692307692307687"
"LinearCombinationMatchingRule","zomato_759","yelp_2827","0.188558352402746",,"ra sushi bar restaurant","sinha elegant cuisine","ra sushi bar restaurant","sinha elegant cuisine","0.17391304347826086","0.17391304347826086","1139 n state street","2018 w adams","1139 n state street","2018 w adams","0.21052631578947367","0.21052631578947367"
"LinearCombinationMatchingRule","zomato_7365","yelp_504","0.24",,"oceana","siggy good food","oceana","siggy good food","0.06666666666666665","0.06666666666666665","120 w 49th street","292 elizabeth street","120 w 49th street","292 elizabeth street","0.5","0.5"
"LinearCombinationMatchingRule","zomato_3340","yelp_1942","0.2725",,"baltaire","wiches wilshire","baltaire","wiches wilshire","0.2666666666666667","0.2666666666666667","11647 san vicente boulevard","3800 wilshire boulevard ste 110b","11647 san vicente boulevard","3800 wilshire boulevard ste 110b","0.28125","0.28125"
"LinearCombinationMatchingRule","zomato_146","yelp_2200","0.22318840579710145",,"sugar factory","grill garden restaurant","sugar factory","grill garden restaurant","0.26086956521739135","0.26086956521739135","mb financial park rosemont 5445 park place","5318 n broadway street","mb financial park rosemont 5445 park place","5318 n broadway street","0.16666666666666663","0.16666666666666663"
"LinearCombinationMatchingRule","zomato_7375","yelp_538","0.37882352941176467",,"bobby van grill","coney shack","bobby van grill","coney shack","0.19999999999999996","0.19999999999999996","135 w 50th street","2909 w 8th street","135 w 50th street","2909 w 8th street","0.6470588235294117","0.6470588235294117"
"LinearCombinationMatchingRule","zomato_6182","yelp_756","0.14645308924485126",,"el quijote","bedouin tent restaurant","el quijote","bedouin tent restaurant","0.17391304347826086","0.17391304347826086","226 w 23rd street","405 atlantic avenue","226 w 23rd street","405 atlantic avenue","0.10526315789473684","0.10526315789473684"
"LinearCombinationMatchingRule","zomato_3105","yelp_1702","0.29355742296918774",,"mustard seed cafe","mean greens","mustard seed cafe","mean greens","0.23529411764705888","0.23529411764705888","1948 hillhurst avenue","700 n fairfax avenue","1948 hillhurst avenue","700 n fairfax avenue","0.38095238095238093","0.38095238095238093"
"LinearCombinationMatchingRule","zomato_6647","yelp_375","0.16923076923076924",,"mad dog beans","wafa","mad dog beans","wafa","0.15384615384615385","0.15384615384615385","83 pearl street","100 05 metropolitan avenue","83 pearl street","100 05 metropolitan avenue","0.1923076923076923","0.1923076923076923"
"LinearCombinationMatchingRule","zomato_734","yelp_2806","0.2770186335403727",,"oiistar","nhu lan bakery","oiistar","nhu lan bakery","0.1428571428571429","0.1428571428571429","1385 n milwaukee avenue","2612 w lawrence avenue","1385 n milwaukee avenue","2612 w lawrence avenue","0.4782608695652174","0.4782608695652174"
"LinearCombinationMatchingRule","zomato_734","yelp_2805","0.29718670076726345",,"oiistar","pizzeria da nella","oiistar","pizzeria da nella","0.17647058823529416","0.17647058823529416","1385 n milwaukee avenue","1443 w fullerton avenue","1385 n milwaukee avenue","1443 w fullerton avenue","0.4782608695652174","0.4782608695652174"
"LinearCombinationMatchingRule","zomato_6604","yelp_331","0.32426470588235295",,"cowgirl seahorse","swine","cowgirl seahorse","swine","0.1875","0.1875","259 front street","531 hudson street","259 front street","531 hudson street","0.5294117647058824","0.5294117647058824"
"LinearCombinationMatchingRule","zomato_4043","yelp_1222","0.1749360613810742",,"jerry famous deli","plancha tacos","jerry famous deli","plancha tacos","0.11764705882352944","0.11764705882352944","12655 ventura boulevard","8250 w third street","12655 ventura boulevard","8250 w third street","0.26086956521739135","0.26086956521739135"
"LinearCombinationMatchingRule","zomato_4043","yelp_1223","0.19283887468030692",,"jerry famous deli","bento man","jerry famous deli","bento man","0.17647058823529416","0.17647058823529416","12655 ventura boulevard","228 e 1st street","12655 ventura boulevard","228 e 1st street","0.21739130434782605","0.21739130434782605"
"LinearCombinationMatchingRule","zomato_6721","yelp_466","0.06315789473684212",,"flame restaurant","kiki","flame restaurant","kiki","0.0","0.0","893 9th avenue","130 division street","893 9th avenue","130 division street","0.1578947368421053","0.1578947368421053"
"LinearCombinationMatchingRule","zomato_792","yelp_2865","0.07165775401069521",,"mccormick schmick","kings county tap","mccormick schmick","kings county tap","0.05882352941176472","0.05882352941176472","1 e upper wacker drive","2576 n lincoln avenue","1 e upper wacker drive","2576 n lincoln avenue","0.09090909090909094","0.09090909090909094"
"LinearCombinationMatchingRule","zomato_3235","yelp_1834","0.11756521739130432",,"romanov restaurant lounge","chick fil","romanov restaurant lounge","chick fil","0.07999999999999996","0.07999999999999996","12229 ventura boulevard","3758 figueroa street n","12229 ventura boulevard","3758 figueroa street n","0.17391304347826086","0.17391304347826086"
"LinearCombinationMatchingRule","zomato_3366","yelp_1964","0.356043956043956",,"manila machine","gloria cafe","manila machine","gloria cafe","0.2857142857142857","0.2857142857142857","924 w washington boulevard","10227 venice boulevard","924 w washington boulevard","10227 venice boulevard","0.46153846153846156","0.46153846153846156"
"LinearCombinationMatchingRule","zomato_277","yelp_2339","0.31861471861471863",,"mott street","noon kabab","mott street","noon kabab","0.18181818181818177","0.18181818181818177","1401 n ashland avenue","4661 n kedzie avenue","1401 n ashland avenue","4661 n kedzie avenue","0.5238095238095238","0.5238095238095238"
"LinearCombinationMatchingRule","zomato_3235","yelp_1835","0.3940869565217392",,"romanov restaurant lounge","food fair diego","romanov restaurant lounge","food fair diego","0.28","0.28","12229 ventura boulevard","7825 beverly boulevard","12229 ventura boulevard","7825 beverly boulevard","0.5652173913043479","0.5652173913043479"
"LinearCombinationMatchingRule","zomato_7492","yelp_637","0.3090909090909091",,"las ramblas","kiwiana","las ramblas","kiwiana","0.18181818181818177","0.18181818181818177","170 w 4th street","847 union street","170 w 4th street","847 union street","0.5","0.5"
"LinearCombinationMatchingRule","zomato_6604","yelp_330","0.32426470588235295",,"cowgirl seahorse","joe allen","cowgirl seahorse","joe allen","0.1875","0.1875","259 front street","326 w 46th street","259 front street","326 w 46th street","0.5294117647058824","0.5294117647058824"
"LinearCombinationMatchingRule","zomato_6741","yelp_498","0.2285714285714286",,"brushstroke","mrs dorsey kitchen","brushstroke","mrs dorsey kitchen","0.2222222222222222","0.2222222222222222","30 hudson street","794 washington avenue","30 hudson street","794 washington avenue","0.23809523809523814","0.23809523809523814"
"LinearCombinationMatchingRule","zomato_3104","yelp_1703","0.16909090909090907",,"sticky rice","prime pizza","sticky rice","prime pizza","0.18181818181818177","0.18181818181818177","317 broadway spc c45","446 n fairfax avenue","317 broadway spc c45","446 n fairfax avenue","0.15000000000000002","0.15000000000000002"
"LinearCombinationMatchingRule","zomato_733","yelp_2805","0.24375000000000002",,"south water kitchen hotel monaco","pizzeria da nella","south water kitchen hotel monaco","pizzeria da nella","0.21875","0.21875","hotel monaco 225 n wabash avenue","1443 w fullerton avenue","hotel monaco 225 n wabash avenue","1443 w fullerton avenue","0.28125","0.28125"
"LinearCombinationMatchingRule","zomato_733","yelp_2806","0.2375",,"south water kitchen hotel monaco","nhu lan bakery","south water kitchen hotel monaco","nhu lan bakery","0.1875","0.1875","hotel monaco 225 n wabash avenue","2612 w lawrence avenue","hotel monaco 225 n wabash avenue","2612 w lawrence avenue","0.3125","0.3125"
"LinearCombinationMatchingRule","zomato_7265","yelp_422","0.1947368421052632",,"wolfgang steakhouse","proper west","wolfgang steakhouse","proper west","0.1578947368421053","0.1578947368421053","409 greenwich street","54 west 39th street 5 6th avenue","409 greenwich street","54 west 39th street 5 6th avenue","0.25","0.25"
"LinearCombinationMatchingRule","zomato_3234","yelp_1835","0.15844155844155844",,"thai original bbq restaurant","food fair diego","thai original bbq restaurant","food fair diego","0.1428571428571429","0.1428571428571429","4055 w third street","7825 beverly boulevard","4055 w third street","7825 beverly boulevard","0.18181818181818177","0.18181818181818177"
"LinearCombinationMatchingRule","zomato_555","yelp_2616","0.17142857142857143",,"paris club bistro bar","big bricks","paris club bistro bar","big bricks","0.19047619047619047","0.19047619047619047","59 w hubbard street","3832 n lincoln avenue","59 w hubbard street","3832 n lincoln avenue","0.1428571428571429","0.1428571428571429"
"LinearCombinationMatchingRule","zomato_3234","yelp_1834","0.2675324675324676",,"thai original bbq restaurant","chick fil","thai original bbq restaurant","chick fil","0.1428571428571429","0.1428571428571429","4055 w third street","3758 figueroa street n","4055 w third street","3758 figueroa street n","0.4545454545454546","0.4545454545454546"
"LinearCombinationMatchingRule","zomato_555","yelp_2615","0.156390977443609",,"paris club bistro bar","seven lions","paris club bistro bar","seven lions","0.19047619047619047","0.19047619047619047","59 w hubbard street","130 michigan avenue","59 w hubbard street","130 michigan avenue","0.10526315789473684","0.10526315789473684"
"LinearCombinationMatchingRule","zomato_3337","yelp_1914","0.19130434782608696",,"sprazzo cucina italiana","counter","sprazzo cucina italiana","counter","0.17391304347826086","0.17391304347826086","1389 westwood boulevard","725 w 7th street","1389 westwood boulevard","725 w 7th street","0.21739130434782605","0.21739130434782605"
"LinearCombinationMatchingRule","zomato_864","yelp_2938","0.21391304347826087",,"gale street inn","habana libre","gale street inn","habana libre","0.06666666666666665","0.06666666666666665","4914 n milwaukee avenue","1440 w chicago avenue","4914 n milwaukee avenue","1440 w chicago avenue","0.4347826086956522","0.4347826086956522"
